timestamp,status,confidence,bbox_x,bbox_y,bbox_w,bbox_h,ejected,track_id,frame_idx,prev_hash,row_hash
2026-05-20T14:13:25.984,BESCHÄDIGT,0.9100,1180,390,160,80,0,336,215,238576d146c5d97df4252ad0c1d5568a5c5e2175d89180454060ac963fa712a6,5b7508acf061f73e6348338829a2908151b73febc7e350a0b1281cd945ab75a4
2026-05-20T14:13:25.984,INTAKT,0.8700,190,390,160,80,0,337,215,5b7508acf061f73e6348338829a2908151b73febc7e350a0b1281cd945ab75a4,430fe1ee5dd8764815d7c48138614d020606f7201d814bb6a022612ba267cf97
2026-05-20T14:13:26.058,INTAKT,0.8700,758,390,160,80,0,338,217,430fe1ee5dd8764815d7c48138614d020606f7201d814bb6a022612ba267cf97,2f3043603da9584f1aec1d971a971804a80607a752d7035276b5d55d08d62c8d
2026-05-20T14:13:26.058,BESCHÄDIGT,0.9100,1188,390,160,80,0,339,217,2f3043603da9584f1aec1d971a971804a80607a752d7035276b5d55d08d62c8d,b746d672956bdfe9dcd3783181bf6dceb117e85466f479e9d1b7128c88adc64b
2026-05-20T14:13:26.059,INTAKT,0.8700,198,390,160,80,0,340,217,b746d672956bdfe9dcd3783181bf6dceb117e85466f479e9d1b7128c88adc64b,db799360a04d9be208351a5eb9821177cd759b957965df220c07038400d87c85
2026-05-20T14:13:26.111,INTAKT,0.8700,766,390,160,80,0,341,219,db799360a04d9be208351a5eb9821177cd759b957965df220c07038400d87c85,2d9d9e684072f6f8d005dfcc762b2919c9491c8080e4397e152813553dc086b4
2026-05-20T14:13:26.112,BESCHÄDIGT,0.9100,1196,390,160,80,0,342,219,2d9d9e684072f6f8d005dfcc762b2919c9491c8080e4397e152813553dc086b4,efd3d71efab9eddea58101323e6bfb7f9aaf715c74f49fd5c95ff3013b6c3e9c
2026-05-20T14:13:26.113,INTAKT,0.8700,206,390,160,80,0,343,219,efd3d71efab9eddea58101323e6bfb7f9aaf715c74f49fd5c95ff3013b6c3e9c,5d9b0637a563bc47b0a736968d144ec065ce93b8fb5f0e890912a3fb67533c78
2026-05-20T14:13:26.183,INTAKT,0.8700,770,390,160,80,0,344,220,5d9b0637a563bc47b0a736968d144ec065ce93b8fb5f0e890912a3fb67533c78,d492f76d0c20891263f007511a5cbc6e0204868d8c18f7e6f8799641c7d16c8f
2026-05-20T14:13:26.184,BESCHÄDIGT,0.9100,1200,390,160,80,0,345,220,d492f76d0c20891263f007511a5cbc6e0204868d8c18f7e6f8799641c7d16c8f,84ab96268fc51625b34c22141e56a600724858ed2c4dc9625bc037e10d479623
2026-05-20T14:13:26.184,INTAKT,0.8700,210,390,160,80,0,346,220,84ab96268fc51625b34c22141e56a600724858ed2c4dc9625bc037e10d479623,a41c32350c200ab3b105fed61caa79f6fec83ad27bcc410109ec5db68346aa1f
2026-05-20T14:13:26.236,INTAKT,0.8700,778,390,160,80,0,347,222,a41c32350c200ab3b105fed61caa79f6fec83ad27bcc410109ec5db68346aa1f,96cd2ea0b6cb62f6864081f1787182e367a8b3206a66527c4ca420b451752f27
2026-05-20T14:13:26.237,BESCHÄDIGT,0.9100,1208,390,160,80,0,348,222,96cd2ea0b6cb62f6864081f1787182e367a8b3206a66527c4ca420b451752f27,866f09931a075ce875427568c478f7989b0dc19d6b8bce7be203cdd8d77dd9ab
2026-05-20T14:13:26.238,INTAKT,0.8700,218,390,160,80,0,349,222,866f09931a075ce875427568c478f7989b0dc19d6b8bce7be203cdd8d77dd9ab,a51759a7a9a710302e8aafe62773cee91f531b97c290d9e85b7aea7ba866de73
2026-05-20T14:13:26.301,INTAKT,0.8700,782,390,160,80,0,350,223,a51759a7a9a710302e8aafe62773cee91f531b97c290d9e85b7aea7ba866de73,8b2c67c4fe5016423df5f0fbcbe7de78a1cab946d6d505c4f8fb584f6152f2d7
2026-05-20T14:13:26.301,BESCHÄDIGT,0.9100,1212,390,160,80,0,351,223,8b2c67c4fe5016423df5f0fbcbe7de78a1cab946d6d505c4f8fb584f6152f2d7,e3308b7e622449dfa5ea2d1860299b672620cbe94ef46efa6ed25c6213ec088c
2026-05-20T14:13:26.302,INTAKT,0.8700,222,390,160,80,0,352,223,e3308b7e622449dfa5ea2d1860299b672620cbe94ef46efa6ed25c6213ec088c,d3f1c7cd82fcd7d75b855e297735ea323dad33948f08494dceca37724fa691cb
2026-05-20T14:13:26.356,INTAKT,0.8700,790,390,160,80,0,353,225,d3f1c7cd82fcd7d75b855e297735ea323dad33948f08494dceca37724fa691cb,9eadc8c08b1c34adec3b384d3ee2f4480364b16d4d72e190db507d1ac4a11712
2026-05-20T14:13:26.357,BESCHÄDIGT,0.9100,1220,390,160,80,0,354,225,9eadc8c08b1c34adec3b384d3ee2f4480364b16d4d72e190db507d1ac4a11712,5152f85fc0f1be2bee121c5b67b4fd8a93d4cb8ad01cdfb8a12fbd0d21c35fe0
2026-05-20T14:13:26.357,INTAKT,0.8700,230,390,160,80,0,355,225,5152f85fc0f1be2bee121c5b67b4fd8a93d4cb8ad01cdfb8a12fbd0d21c35fe0,46278be7d3e60f2c2413c90904c7bd389341f6a2c62c838e2cd07e1fa867f92e
2026-05-20T14:13:26.419,INTAKT,0.8700,794,390,160,80,0,356,226,46278be7d3e60f2c2413c90904c7bd389341f6a2c62c838e2cd07e1fa867f92e,bdfbf5e05fbf254df56fa1ff1c95afefb29d7b8683fd1f994e9ef9e14a766f5b
2026-05-20T14:13:26.420,BESCHÄDIGT,0.9100,1224,390,160,80,0,357,226,bdfbf5e05fbf254df56fa1ff1c95afefb29d7b8683fd1f994e9ef9e14a766f5b,532c5c71c43f94628db067a44c64982affb76e95e75a6cc176830683a186d27f
2026-05-20T14:13:26.421,INTAKT,0.8700,234,390,160,80,0,358,226,532c5c71c43f94628db067a44c64982affb76e95e75a6cc176830683a186d27f,1198abcaf17f5fda7041112b0179a7755c5dba756b91a4c0fd6e257110e5de3f
2026-05-20T14:13:26.493,INTAKT,0.8700,802,390,160,80,0,359,228,1198abcaf17f5fda7041112b0179a7755c5dba756b91a4c0fd6e257110e5de3f,f009e201a28a86b115d3b9797353c99375dcb13cbb7e3cc5d6e83f9924e21505
2026-05-20T14:13:26.493,BESCHÄDIGT,0.9100,1232,390,160,80,0,360,228,f009e201a28a86b115d3b9797353c99375dcb13cbb7e3cc5d6e83f9924e21505,aa7f38dc16d9a7ae5e2f1142cc9bbec5c7c3d6b4746b29a323fb5eab652fe097
2026-05-20T14:13:26.494,INTAKT,0.8700,242,390,160,80,0,361,228,aa7f38dc16d9a7ae5e2f1142cc9bbec5c7c3d6b4746b29a323fb5eab652fe097,a2ef138150287dbe8d0226424143c3488c93c9bb9e0b02cfd1031cd0f890ccc0
2026-05-20T14:13:26.545,INTAKT,0.8700,810,390,160,80,0,362,230,a2ef138150287dbe8d0226424143c3488c93c9bb9e0b02cfd1031cd0f890ccc0,f977f24e609eebc05ef7592e67a468c90ac7ce2558187586dc45045ebec658bb
2026-05-20T14:13:26.546,BESCHÄDIGT,0.9100,1240,390,160,80,0,363,230,f977f24e609eebc05ef7592e67a468c90ac7ce2558187586dc45045ebec658bb,e2f4ab33adba4f990058854ccbfe9ac4866bf96ec9a2fd56852413edd223263a
2026-05-20T14:13:26.547,INTAKT,0.8700,250,390,160,80,0,364,230,e2f4ab33adba4f990058854ccbfe9ac4866bf96ec9a2fd56852413edd223263a,f66bc53765faf66d4acc2239311428aa3cf799d15feeb2a21d8451ff0628f69d
2026-05-20T14:13:26.624,INTAKT,0.8700,814,390,160,80,0,365,231,f66bc53765faf66d4acc2239311428aa3cf799d15feeb2a21d8451ff0628f69d,3a4f10260b2a77a56db9af5f0b1999fcc7ea34bb0604f9699f3e1074594c0445
2026-05-20T14:13:26.624,BESCHÄDIGT,0.9100,1244,390,160,80,0,366,231,3a4f10260b2a77a56db9af5f0b1999fcc7ea34bb0604f9699f3e1074594c0445,6ee001501bf5b8c9f677ea21399e49afcf627075acfa771e3893833f81b418e1
2026-05-20T14:13:26.625,INTAKT,0.8700,254,390,160,80,0,367,231,6ee001501bf5b8c9f677ea21399e49afcf627075acfa771e3893833f81b418e1,03ffcbb0dd5d6bf55b4c56abe9f300313c6525c09aa9ec216b213849f17cbf21
2026-05-20T14:13:26.686,INTAKT,0.8700,822,390,160,80,0,368,233,03ffcbb0dd5d6bf55b4c56abe9f300313c6525c09aa9ec216b213849f17cbf21,b0f6eb6c2bd1b166fbe2b73ff7f3c4a67a07cd8a71360a22ea30728bf17a9315
2026-05-20T14:13:26.686,BESCHÄDIGT,0.9100,1252,390,160,80,0,369,233,b0f6eb6c2bd1b166fbe2b73ff7f3c4a67a07cd8a71360a22ea30728bf17a9315,611d078fa71134f92452425a27e75e3be6b3f84156ac5d5562e0ac2b8a9656a5
2026-05-20T14:13:26.687,INTAKT,0.8700,262,390,160,80,0,370,233,611d078fa71134f92452425a27e75e3be6b3f84156ac5d5562e0ac2b8a9656a5,8cfc55a8fe4e0eb7c2a6ad368e486bb5c682475f30fabbb5bbeec7e3e4aaa127
2026-05-20T14:13:26.739,INTAKT,0.8700,830,390,160,80,0,371,235,8cfc55a8fe4e0eb7c2a6ad368e486bb5c682475f30fabbb5bbeec7e3e4aaa127,1de6204b100f22cc3587065d10b217e35f98d5654ac4e74f09928acb16cb2a30
2026-05-20T14:13:26.740,BESCHÄDIGT,0.9100,1260,390,160,80,0,372,235,1de6204b100f22cc3587065d10b217e35f98d5654ac4e74f09928acb16cb2a30,f2a5243d039284bfe964316f4e84b18e409206501c6a2940ea6fad7f089c8ac0
2026-05-20T14:13:26.741,INTAKT,0.8700,270,390,160,80,0,373,235,f2a5243d039284bfe964316f4e84b18e409206501c6a2940ea6fad7f089c8ac0,f852ad3cb0fc4cb4f3374512ed308673d6ac5a673fe93e6ce5f21e54e2de8fb2
2026-05-20T14:13:26.820,INTAKT,0.8700,834,390,160,80,0,374,236,f852ad3cb0fc4cb4f3374512ed308673d6ac5a673fe93e6ce5f21e54e2de8fb2,d0195ffddd1f158dd7e2af9e5f6cb24221e02d9da2ace4681a3f521301c612ec
2026-05-20T14:13:26.821,BESCHÄDIGT,0.9100,1264,390,160,80,0,375,236,d0195ffddd1f158dd7e2af9e5f6cb24221e02d9da2ace4681a3f521301c612ec,99363e1b0a16d1e33c7507c273183ffba8f4c6f5c91c11f9bb42e6385672adce
2026-05-20T14:13:26.821,INTAKT,0.8700,274,390,160,80,0,376,236,99363e1b0a16d1e33c7507c273183ffba8f4c6f5c91c11f9bb42e6385672adce,353e529e532b19ea6039ca330ab89394722a39ca974d18d26e4c04ced6599a12
2026-05-20T14:13:26.874,INTAKT,0.8700,842,390,160,80,0,377,238,353e529e532b19ea6039ca330ab89394722a39ca974d18d26e4c04ced6599a12,a62e234a6432a9a40065aa21c7c22f28d78ef52d44e625605a13042281c99c56
2026-05-20T14:13:26.875,BESCHÄDIGT,0.9100,1272,390,160,80,0,378,238,a62e234a6432a9a40065aa21c7c22f28d78ef52d44e625605a13042281c99c56,5e8dc76e271e7589d759dc4b414a5d6c38c58edffbf78928252f731125ba1aa9
2026-05-20T14:13:26.875,INTAKT,0.8700,282,390,160,80,0,379,238,5e8dc76e271e7589d759dc4b414a5d6c38c58edffbf78928252f731125ba1aa9,bb79a91b5e5716148d7209ad413c4fe87046ba215b4526978fc538118f9c5123
2026-05-20T14:13:26.936,INTAKT,0.8700,846,390,160,80,0,380,239,bb79a91b5e5716148d7209ad413c4fe87046ba215b4526978fc538118f9c5123,db20b5bda2d375ee6f6be99941d4f7260706403c918f905e15a493bcb962a1bf
2026-05-20T14:13:26.937,BESCHÄDIGT,0.9100,1276,390,160,80,0,381,239,db20b5bda2d375ee6f6be99941d4f7260706403c918f905e15a493bcb962a1bf,69f758a41dc516ff2d1d28a11d5d291c8f77900fcd64db12b4f43ec5f3c11040
2026-05-20T14:13:26.937,INTAKT,0.8700,286,390,160,80,0,382,239,69f758a41dc516ff2d1d28a11d5d291c8f77900fcd64db12b4f43ec5f3c11040,54a693a6a725067d350f8185bfdda419d2e4176fb3702e7f6db20f7dfef689fd
2026-05-20T14:13:27.013,INTAKT,0.8700,854,390,160,80,0,383,241,54a693a6a725067d350f8185bfdda419d2e4176fb3702e7f6db20f7dfef689fd,c47cd4b2d55902c0b3e9d4965de2422da2824a01c1dbb8ec98b06b397c2d5856
2026-05-20T14:13:27.014,INTAKT,0.8700,294,390,160,80,0,384,241,c47cd4b2d55902c0b3e9d4965de2422da2824a01c1dbb8ec98b06b397c2d5856,16c1a0cd541f7d20ce7980ad20d9e5a797841633989487117ffaf5d7d2024492
2026-05-20T14:13:27.087,INTAKT,0.8700,862,390,160,80,0,385,243,16c1a0cd541f7d20ce7980ad20d9e5a797841633989487117ffaf5d7d2024492,cc13c9177a1340c4987b7877ecf0cc00952fc8bc46821e49331f2316e67e4d14
2026-05-20T14:13:27.088,INTAKT,0.8700,302,390,160,80,0,386,243,cc13c9177a1340c4987b7877ecf0cc00952fc8bc46821e49331f2316e67e4d14,512822f9ae87d2c6bc396c1fe607d3565482e476ff0ca14684a4f7587cdee1d8
2026-05-20T14:13:27.140,INTAKT,0.8700,870,390,160,80,0,387,245,512822f9ae87d2c6bc396c1fe607d3565482e476ff0ca14684a4f7587cdee1d8,37bbe88276f00004416c931b3bcb5684363dea6dad10958d5b9ed4c5d4a2f683
2026-05-20T14:13:27.141,INTAKT,0.8700,310,390,160,80,0,388,245,37bbe88276f00004416c931b3bcb5684363dea6dad10958d5b9ed4c5d4a2f683,0690163e87563ac8d8b52c97d1cafdc3448dd0cbe06cafa8f2672c0753562c94
2026-05-20T14:13:27.198,INTAKT,0.8700,874,390,160,80,0,389,246,0690163e87563ac8d8b52c97d1cafdc3448dd0cbe06cafa8f2672c0753562c94,05774de58947089693a1d899e7be9fdbdc47cd2708ea0c1f1aad0943b21816cd
2026-05-20T14:13:27.199,INTAKT,0.8700,314,390,160,80,0,390,246,05774de58947089693a1d899e7be9fdbdc47cd2708ea0c1f1aad0943b21816cd,c9b3e61624870aa515efda98f565c2a267212ea89d01b5312e2ab1b12aa4f27c
2026-05-20T14:13:27.267,INTAKT,0.8700,882,390,160,80,0,391,248,c9b3e61624870aa515efda98f565c2a267212ea89d01b5312e2ab1b12aa4f27c,14cab8e7e1eb5f8dc8b770cc31d19c81c49d5005e72c9dc7f6942c7250949c08
2026-05-20T14:13:27.267,BESCHÄDIGT,0.9100,-108,390,160,80,0,392,248,14cab8e7e1eb5f8dc8b770cc31d19c81c49d5005e72c9dc7f6942c7250949c08,c26495c3826cf3bd1c43a07203df6f70df8e560ae2483e9073f1e4626297dffb
2026-05-20T14:13:27.268,INTAKT,0.8700,322,390,160,80,0,393,248,c26495c3826cf3bd1c43a07203df6f70df8e560ae2483e9073f1e4626297dffb,f19f7a942da78902d4b5e6b6723c32da42aef4ebbb3696faeaa1a188c95a5c72
2026-05-20T14:13:27.320,INTAKT,0.8700,890,390,160,80,0,394,250,f19f7a942da78902d4b5e6b6723c32da42aef4ebbb3696faeaa1a188c95a5c72,768fd6f8bf029e31710dc05cc0796f059a5d724a63e49c200e8a336c07a78c9b
2026-05-20T14:13:27.321,BESCHÄDIGT,0.9100,-100,390,160,80,0,395,250,768fd6f8bf029e31710dc05cc0796f059a5d724a63e49c200e8a336c07a78c9b,cccdc13b3ebcbf76a5b6aaa511760c14a0aa06d34e366298e58d4582343731ca
2026-05-20T14:13:27.321,INTAKT,0.8700,330,390,160,80,0,396,250,cccdc13b3ebcbf76a5b6aaa511760c14a0aa06d34e366298e58d4582343731ca,7fcfce74bb512795d074a35ff63e95b5075ec56fa02a9682ceb86be7069d3ebe
2026-05-20T14:13:27.384,INTAKT,0.8700,894,390,160,80,0,397,251,7fcfce74bb512795d074a35ff63e95b5075ec56fa02a9682ceb86be7069d3ebe,b18a4c40b1019d040dec614097998c16773b35ff737f93b9bfc218987c6223c7
2026-05-20T14:13:27.385,BESCHÄDIGT,0.9100,-96,390,160,80,0,398,251,b18a4c40b1019d040dec614097998c16773b35ff737f93b9bfc218987c6223c7,72934e1c64a7d487ecaa6f2e06bbefbe3091497bb92e0367f5daf3a26b5c0d71
2026-05-20T14:13:27.385,INTAKT,0.8700,334,390,160,80,0,399,251,72934e1c64a7d487ecaa6f2e06bbefbe3091497bb92e0367f5daf3a26b5c0d71,b030bd5adf1568bec801462c97c43779618ecc130bdb386a361822dc0976ace6
2026-05-20T14:13:27.442,INTAKT,0.8700,902,390,160,80,0,400,253,b030bd5adf1568bec801462c97c43779618ecc130bdb386a361822dc0976ace6,1a37d731514e01424e2033b97d6a73ffc988865f4133851b7e2a184bf0585e48
2026-05-20T14:13:27.443,BESCHÄDIGT,0.9100,-88,390,160,80,0,401,253,1a37d731514e01424e2033b97d6a73ffc988865f4133851b7e2a184bf0585e48,479d1979ba8de3d07511537276841ed2f639b0b6a76faa3c30380500c6eae4f0
2026-05-20T14:13:27.443,INTAKT,0.8700,342,390,160,80,0,402,253,479d1979ba8de3d07511537276841ed2f639b0b6a76faa3c30380500c6eae4f0,3493cf102d2cd05d4cbc2f30f31deb593cfe7de88c60e6771fa7e548574a4290
2026-05-20T14:13:27.506,INTAKT,0.8700,910,390,160,80,0,403,255,3493cf102d2cd05d4cbc2f30f31deb593cfe7de88c60e6771fa7e548574a4290,7d1ddd5e1ba007d22d01e9ce54ba4534c1d6aea012d17ed593a465da265c816c
2026-05-20T14:13:27.506,BESCHÄDIGT,0.9100,-80,390,160,80,0,404,255,7d1ddd5e1ba007d22d01e9ce54ba4534c1d6aea012d17ed593a465da265c816c,fba9f52b25b6f273c26f95933bf1ead18b852e48b1bbfe287cdcabcaa8712a3b
2026-05-20T14:13:27.507,INTAKT,0.8700,350,390,160,80,0,405,255,fba9f52b25b6f273c26f95933bf1ead18b852e48b1bbfe287cdcabcaa8712a3b,a7a86f8bb17edf870f87101dce04a6cc52540b82fa89acd3e1b6ef52ca90d4ff
2026-05-20T14:13:27.562,INTAKT,0.8700,918,390,160,80,0,406,257,a7a86f8bb17edf870f87101dce04a6cc52540b82fa89acd3e1b6ef52ca90d4ff,3ef89e08bd2b70d71595cb7b729ece6bdb69132ba5aee24b08686c70d52d1eca
2026-05-20T14:13:27.562,BESCHÄDIGT,0.9100,-72,390,160,80,0,407,257,3ef89e08bd2b70d71595cb7b729ece6bdb69132ba5aee24b08686c70d52d1eca,9d3454d64acfbadb21ff9f4e58dfe460971453fe5972e27cba1c0223f6765b19
2026-05-20T14:13:27.563,INTAKT,0.8700,358,390,160,80,0,408,257,9d3454d64acfbadb21ff9f4e58dfe460971453fe5972e27cba1c0223f6765b19,7a772e2a320fcf47845106f26cba0a0892b85aaeb8abdcde88d327ab98eead9e
2026-05-20T14:13:27.629,INTAKT,0.8700,926,390,160,80,0,409,259,7a772e2a320fcf47845106f26cba0a0892b85aaeb8abdcde88d327ab98eead9e,25b2524bc3e86fd4cf279bdda7948aebae13727f652b06fc5e32766d9b74ae6c
2026-05-20T14:13:27.630,BESCHÄDIGT,0.9100,-64,390,160,80,0,410,259,25b2524bc3e86fd4cf279bdda7948aebae13727f652b06fc5e32766d9b74ae6c,9054dca43563f1689b3e6ea1fc4c16c16933b7e65aa6712763338208f2f76142
2026-05-20T14:13:27.630,INTAKT,0.8700,366,390,160,80,0,411,259,9054dca43563f1689b3e6ea1fc4c16c16933b7e65aa6712763338208f2f76142,549a7cbfa97c770e678f2446c61e3065c750a3f22c178e8b4a050a31be22c95b
2026-05-20T14:13:27.686,INTAKT,0.8700,934,390,160,80,0,412,261,549a7cbfa97c770e678f2446c61e3065c750a3f22c178e8b4a050a31be22c95b,1d433a85ce87bf35482e8420bf3e0355a7891b452e3ab943c96fe786ca30f771
2026-05-20T14:13:27.687,BESCHÄDIGT,0.9100,-56,390,160,80,0,413,261,1d433a85ce87bf35482e8420bf3e0355a7891b452e3ab943c96fe786ca30f771,ca16579b3d80fbcb96917178e772da63ccca605e914faed89f01086b5bf2cfcb
2026-05-20T14:13:27.687,INTAKT,0.8700,374,390,160,80,0,414,261,ca16579b3d80fbcb96917178e772da63ccca605e914faed89f01086b5bf2cfcb,4689f1e2c919ee4a3953ee78b63b572642439c74933ce2d7e63003edff16fa0e
2026-05-20T14:13:27.750,INTAKT,0.8700,942,390,160,80,0,415,263,4689f1e2c919ee4a3953ee78b63b572642439c74933ce2d7e63003edff16fa0e,5478b63c818d43714fcfb9f79de76f6e3b199024f27f105650bd4d9d4ea06e75
2026-05-20T14:13:27.750,BESCHÄDIGT,0.9100,-48,390,160,80,0,416,263,5478b63c818d43714fcfb9f79de76f6e3b199024f27f105650bd4d9d4ea06e75,519434a20e23046efd956edad7f72f84ad67f0fef6443b182084f244279106e9
2026-05-20T14:13:27.751,INTAKT,0.8700,382,390,160,80,0,417,263,519434a20e23046efd956edad7f72f84ad67f0fef6443b182084f244279106e9,e6d527f650afdab28d51e1b3f402092b2cf2ca9dece90047a0907a0ec5405e9c
2026-05-20T14:13:27.806,INTAKT,0.8700,950,390,160,80,0,418,265,e6d527f650afdab28d51e1b3f402092b2cf2ca9dece90047a0907a0ec5405e9c,c0151806cb339aa3de3d4ad0471a3691db846d24e6d64fc3ca60ffc3e350fda3
2026-05-20T14:13:27.807,BESCHÄDIGT,0.9100,-40,390,160,80,0,419,265,c0151806cb339aa3de3d4ad0471a3691db846d24e6d64fc3ca60ffc3e350fda3,805ae81657f3fcd8b0d2cf544902592d27ed28257aa25142dcabc89d23e34437
2026-05-20T14:13:27.807,INTAKT,0.8700,390,390,160,80,0,420,265,805ae81657f3fcd8b0d2cf544902592d27ed28257aa25142dcabc89d23e34437,a30596f370b6a2fd1de7fa1b0af8ea019748379c058a58dd6301c5eca1af8566
2026-05-20T14:13:27.873,INTAKT,0.8700,958,390,160,80,0,421,267,a30596f370b6a2fd1de7fa1b0af8ea019748379c058a58dd6301c5eca1af8566,177f18c4d442197ea82947c8890b4da56c153263a71eae6a6b24b1a9810db155
2026-05-20T14:13:27.873,BESCHÄDIGT,0.9100,-32,390,160,80,0,422,267,177f18c4d442197ea82947c8890b4da56c153263a71eae6a6b24b1a9810db155,1b911a81f9440cb8594895e33e8f5ce3a7c0cfd2cf7aff97817aba58214ec2d7
2026-05-20T14:13:27.874,INTAKT,0.8700,398,390,160,80,0,423,267,1b911a81f9440cb8594895e33e8f5ce3a7c0cfd2cf7aff97817aba58214ec2d7,186051a6fb83d871b52319fd9122785e6626e0c28188f14fa314c2d07e5187ae
2026-05-20T14:13:27.927,INTAKT,0.8700,966,390,160,80,0,424,269,186051a6fb83d871b52319fd9122785e6626e0c28188f14fa314c2d07e5187ae,6491ce905aed26f84a75a7f92be9841eeb6f495759e1bac95964f483ff267910
2026-05-20T14:13:27.927,BESCHÄDIGT,0.9100,-24,390,160,80,0,425,269,6491ce905aed26f84a75a7f92be9841eeb6f495759e1bac95964f483ff267910,b7b8afe21a58a0b0bcb610c9977ed0539241624d32ef1ff157b322d38cfa5301
2026-05-20T14:13:27.928,INTAKT,0.8700,406,390,160,80,0,426,269,b7b8afe21a58a0b0bcb610c9977ed0539241624d32ef1ff157b322d38cfa5301,40c8defcd951ae5cca8f4d3d7d2eb7eafa0b68837f14dac812e2b77ac3ce75de
2026-05-20T14:13:27.982,INTAKT,0.8700,970,390,160,80,0,427,270,40c8defcd951ae5cca8f4d3d7d2eb7eafa0b68837f14dac812e2b77ac3ce75de,67c697bf831302f2225c91943f11d1a3cbc4fdedf767392ed998a4fdb5743a0f
2026-05-20T14:13:27.983,BESCHÄDIGT,0.9100,-20,390,160,80,0,428,270,67c697bf831302f2225c91943f11d1a3cbc4fdedf767392ed998a4fdb5743a0f,4b93f3ed245de0a1554dce97a816de6ecc0c268425d0f0a742a8045f71bf8ea9
2026-05-20T14:13:27.984,INTAKT,0.8700,410,390,160,80,0,429,270,4b93f3ed245de0a1554dce97a816de6ecc0c268425d0f0a742a8045f71bf8ea9,2abae24a60b96f2639c542ac7dfd39893c4d0d4b4d020213b46039654ea7cae0
2026-05-20T14:13:28.046,INTAKT,0.8700,978,390,160,80,0,430,272,2abae24a60b96f2639c542ac7dfd39893c4d0d4b4d020213b46039654ea7cae0,05ec89a64e9e629a82d2e621db58e42e0f72ffe4e75cc8d4bd9a6b8d722d60d6
2026-05-20T14:13:28.047,BESCHÄDIGT,0.9100,-12,390,160,80,0,431,272,05ec89a64e9e629a82d2e621db58e42e0f72ffe4e75cc8d4bd9a6b8d722d60d6,da08a0b27cadb6822a6d1f3bbe93ce4bdd2974361175d77d37677a4852303ca2
2026-05-20T14:13:28.047,INTAKT,0.8700,418,390,160,80,0,432,272,da08a0b27cadb6822a6d1f3bbe93ce4bdd2974361175d77d37677a4852303ca2,4b1bb58feefa219ec5d6cdeb71fd29c94c1be08ada5993849ec389adbe2a9d04
2026-05-20T14:13:28.107,INTAKT,0.8700,986,390,160,80,0,433,274,4b1bb58feefa219ec5d6cdeb71fd29c94c1be08ada5993849ec389adbe2a9d04,3df0146cb35c8f4c2ddbdf6d9863cd87ea7b12fdd74eeeb8aa6b1d8a52aaac77
2026-05-20T14:13:28.107,BESCHÄDIGT,0.9100,-4,390,160,80,0,434,274,3df0146cb35c8f4c2ddbdf6d9863cd87ea7b12fdd74eeeb8aa6b1d8a52aaac77,51e880a05d26d5a82b621fd5655a6eb42f35e1928cb80c87458489b210d79a80
2026-05-20T14:13:28.108,INTAKT,0.8700,426,390,160,80,0,435,274,51e880a05d26d5a82b621fd5655a6eb42f35e1928cb80c87458489b210d79a80,b732ff4c3ab34a9820bdefee9bc94cffae0aba87c124582a134c1f06a9fb5402
2026-05-20T14:13:28.168,INTAKT,0.8700,994,390,160,80,0,436,276,b732ff4c3ab34a9820bdefee9bc94cffae0aba87c124582a134c1f06a9fb5402,05da479cf0b997fb59aea9118ed8361393c394d10f7919dda48cea997b81dfbb
2026-05-20T14:13:28.170,BESCHÄDIGT,0.9100,4,390,160,80,0,437,276,05da479cf0b997fb59aea9118ed8361393c394d10f7919dda48cea997b81dfbb,a346c14b3319bffb291f6e53588dc0810ca330d6264952deb07689bc5a7d0493
2026-05-20T14:13:28.170,INTAKT,0.8700,434,390,160,80,0,438,276,a346c14b3319bffb291f6e53588dc0810ca330d6264952deb07689bc5a7d0493,879f16f84b5a8f9b8e624c7770fdfa6bb8926147807fa2cd6ea67ee0c0faba7d
2026-05-20T14:13:28.240,INTAKT,0.8700,1002,390,160,80,0,439,278,879f16f84b5a8f9b8e624c7770fdfa6bb8926147807fa2cd6ea67ee0c0faba7d,266844f9cc29cd3e10ada36b00d29f2578c00b53d234c8ea97f4030ae8e7e36f
2026-05-20T14:13:28.241,BESCHÄDIGT,0.9100,12,390,160,80,0,440,278,266844f9cc29cd3e10ada36b00d29f2578c00b53d234c8ea97f4030ae8e7e36f,8fd8a019adc80f50fae18e5e113ddcb898f64892596471c0909e90c81ced1669
2026-05-20T14:13:28.241,INTAKT,0.8700,442,390,160,80,0,441,278,8fd8a019adc80f50fae18e5e113ddcb898f64892596471c0909e90c81ced1669,0abdc68854d07c4699d19acad5fef69fca5de851e7e1dab914f1bd8b9ef12281
2026-05-20T14:13:28.292,INTAKT,0.8700,1010,390,160,80,0,442,280,0abdc68854d07c4699d19acad5fef69fca5de851e7e1dab914f1bd8b9ef12281,b68cbdc8af9f12a3feaf69c3c984d00e4b5987a2159d256510a4d6ca4a166f86
2026-05-20T14:13:28.293,BESCHÄDIGT,0.9100,20,390,160,80,0,443,280,b68cbdc8af9f12a3feaf69c3c984d00e4b5987a2159d256510a4d6ca4a166f86,026a93e3d099e5d0074a1e3bebf7062b5858151e3a6260b0740dd171909ca0c1
